X,Y,Z
-57.00,617.00,148.00
-3269.00,391.00,-9.00
-2463.00,1152.00,96.00
19129.00,1191.00,1171.00
-2351.00,929.00,655.00
-1938.00,-1121.00,1830.00
-1395.00,-1160.00,1909.00
2702.00,1355.00,1187.00
2755.00,367.00,1456.00
3725.00,-1400.00,507.00
3106.00,-1683.00,209.00
2472.00,1150.00,1098.00
597.00,-2576.00,-36.00
1701.00,134.00,2038.00
-193.00,-11.00,3614.00
426.00,-30.00,2550.00
2641.00,968.00,2778.00
2181.00,-1456.00,1857.00
237.00,-3741.00,689.00
1262.00,-3290.00,711.00
948.00,-1280.00,1535.00
919.00,-3328.00,928.00
252.00,366.00,814.00
1235.00,-945.00,1888.00
1313.00,-966.00,1799.00
315.00,-233.00,1573.00
1334.00,1041.00,1241.00
-450.00,65.00,871.00
-994.00,-5.00,1324.00
118.00,1221.00,746.00
1921.00,-1781.00,1705.00
360.00,453.00,529.00
-921.00,928.00,790.00
-1598.00,1171.00,697.00
-308.00,1335.00,710.00
-107.00,722.00,1415.00
247.00,545.00,1392.00
-3739.00,-773.00,798.00
479.00,1030.00,846.00
-363.00,-1307.00,427.00
-67.00,-741.00,1141.00
-344.00,-322.00,918.00
-615.00,-609.00,1105.00
1904.00,2513.00,2942.00
2432.00,719.00,2115.00
-1391.00,-1095.00,1807.00
-46.00,-550.00,826.00
-145.00,-678.00,1282.00
-248.00,-967.00,1410.00
-40.00,1043.00,961.00
957.00,-2103.00,699.00
-313.00,-3108.00,-120.00
-5.00,-1080.00,1265.00
9.00,-1465.00,1018.00
1007.00,-3373.00,-80.00
-2926.00,-2506.00,1217.00
1177.00,-2570.00,588.00
1133.00,-2435.00,450.00
1623.00,-919.00,1300.00
1822.00,592.00,1443.00
2399.00,-2343.00,833.00
1529.00,1178.00,1362.00
1974.00,-254.00,729.00
-3318.00,-3786.00,1684.00
1950.00,-24.00,858.00
2355.00,-528.00,819.00
143.00,488.00,592.00
1937.00,-300.00,1001.00
1273.00,293.00,909.00
-876.00,1022.00,265.00
1050.00,1226.00,404.00
2836.00,-1429.00,-4218.00
2758.00,-361.00,-1620.00
6299.00,-1114.00,-2849.00
6139.00,2402.00,1744.00
2074.00,2249.00,2471.00
3801.00,889.00,-314.00
3631.00,2205.00,-265.00
-522.00,3195.00,798.00
-968.00,-1180.00,424.00
-2524.00,-495.00,537.00
-961.00,529.00,590.00
-1896.00,-1008.00,745.00
-1594.00,-1054.00,262.00
-1002.00,-1353.00,448.00
-400.00,1571.00,127.00
505.00,1349.00,125.00
-1128.00,1289.00,225.00
1650.00,1853.00,435.00
176.00,882.00,485.00
1230.00,495.00,656.00
1236.00,1143.00,499.00
1512.00,2497.00,741.00
277.00,-1522.00,688.00
43.00,2864.00,664.00
76.00,2494.00,499.00
-591.00,1729.00,947.00
-4166.00,747.00,162.00
-938.00,1187.00,279.00
-423.00,1058.00,422.00
-686.00,2529.00,410.00
-2113.00,3220.00,237.00
-2550.00,1783.00,226.00
-677.00,2466.00,887.00
564.00,3030.00,757.00
1003.00,3107.00,590.00
-2343.00,2804.00,222.00
698.00,2523.00,457.00
685.00,2991.00,182.00
1231.00,1329.00,305.00
1571.00,1983.00,350.00
1577.00,1655.00,388.00
620.00,724.00,244.00
1535.00,2461.00,429.00
1305.00,2548.00,505.00
1147.00,2269.00,414.00
879.00,2496.00,429.00
-1142.00,962.00,502.00
-1431.00,1627.00,195.00
-1764.00,1105.00,233.00
-2421.00,738.00,181.00
-2526.00,574.00,125.00
-1740.00,127.00,627.00
-1898.00,-398.00,545.00
-3972.00,301.00,185.00
-3375.00,-62.00,145.00
-3061.00,229.00,576.00
-3465.00,-1317.00,457.00
53.00,1357.00,274.00
-3951.00,-518.00,520.00
-4041.00,-485.00,352.00
-3410.00,-994.00,121.00
-3873.00,-258.00,171.00
-1865.00,-921.00,129.00
-2438.00,-1660.00,-46.00
-1871.00,-1687.00,-1.00
1342.00,2082.00,389.00
-2165.00,-399.00,597.00
-708.00,-147.00,827.00
-373.00,-111.00,710.00
-358.00,-48.00,579.00
-922.00,616.00,632.00
-553.00,1747.00,388.00
-540.00,209.00,658.00
1547.00,1501.00,430.00
-2500.00,-427.00,528.00
-2081.00,-301.00,695.00
-735.00,-153.00,673.00
-1015.00,217.00,975.00
-1534.00,194.00,557.00
-1315.00,-56.00,420.00
-2028.00,-946.00,130.00
-668.00,2142.00,501.00
-2735.00,2082.00,237.00
6.00,617.00,285.00
-1544.00,1218.00,367.00
-977.00,689.00,654.00
-1403.00,1324.00,348.00
949.00,-216.00,767.00
1372.00,-259.00,762.00
1023.00,52.00,665.00
411.00,51.00,219.00
654.00,-261.00,580.00
-673.00,258.00,528.00
-73.00,-53.00,513.00
-1107.00,813.00,425.00
-555.00,1426.00,615.00
-1628.00,1561.00,323.00
-2721.00,-291.00,624.00
-1684.00,3041.00,707.00
-2227.00,2428.00,316.00
-2068.00,2084.00,315.00
-2374.00,3075.00,572.00
-1890.00,3029.00,627.00
-2159.00,3081.00,348.00
-1494.00,2866.00,878.00
-1410.00,3328.00,908.00
-1152.00,2944.00,562.00
-1797.00,977.00,352.00
-1201.00,1349.00,282.00
-1450.00,1236.00,217.00
-2854.00,1033.00,311.00
-678.00,3195.00,798.00
-2560.00,756.00,238.00
-1671.00,1675.00,387.00
-1768.00,912.00,574.00
-4035.00,680.00,159.00
-2686.00,1907.00,372.00
-1683.00,1475.00,609.00
-3123.00,531.00,143.00
1382.00,2745.00,705.00
-2222.00,3218.00,292.00
-2326.00,2147.00,408.00
2284.00,1484.00,195.00
1609.00,2317.00,413.00
-4056.00,-291.00,126.00
-4242.00,702.00,339.00
-3532.00,-593.00,561.00
-1500.00,1167.00,338.00
-885.00,1326.00,532.00
77.00,756.00,712.00
-1929.00,3064.00,548.00
-602.00,1505.00,215.00
-1685.00,1140.00,491.00
160.00,-63.00,188.00
-302.00,2586.00,287.00
-143.00,977.00,466.00
-1630.00,1515.00,260.00
-1546.00,603.00,366.00
-74.00,-148.00,805.00
-286.00,-114.00,825.00
-34.00,-130.00,546.00
247.00,219.00,767.00
-706.00,-60.00,628.00
-2094.00,743.00,402.00
-2919.00,1308.00,288.00
-2677.00,116.00,278.00
-2060.00,1236.00,355.00
591.00,-514.00,178.00
1012.00,-1306.00,459.00
45.00,126.00,154.00
-1357.00,631.00,890.00
245.00,1173.00,498.00
408.00,1534.00,729.00
33.00,52.00,457.00
-2374.00,1912.00,426.00
-364.00,88.00,239.00
-6300.00,800.00,250.00
-613.00,1201.00,163.00
768.00,514.00,126.00
-2194.00,1077.00,363.00
2900.00,659.00,610.00
2430.00,-621.00,1588.00
3491.00,-1009.00,-1486.00
1504.00,-722.00,-252.00
768.00,-841.00,792.00
5523.00,-272.00,1963.00
2094.00,-2184.00,259.00
2482.00,-2536.00,1244.00
106.00,-1979.00,214.00
3123.00,329.00,-83.00
2587.00,-2070.00,657.00
1356.00,-1770.00,-2258.00
3056.00,-3853.00,-2033.00
4180.00,-749.00,-359.00
4459.00,934.00,1131.00
7160.00,1682.00,-1318.00
5233.00,1435.00,-1415.00
4845.00,-485.00,-344.00
5558.00,1008.00,-2.00
6144.00,218.00,-951.00
7264.00,579.00,-1292.00
8389.00,1930.00,-476.00
4738.00,287.00,-1956.00
3190.00,2750.00,-504.00
2140.00,2478.00,-1193.00
1534.00,3124.00,-1177.00
2854.00,2685.00,-1404.00
4736.00,2387.00,2766.00
4174.00,3054.00,3426.00
2809.00,1009.00,1281.00
2322.00,1652.00,762.00
3029.00,2840.00,-1498.00
2731.00,2779.00,2407.00
2598.00,3194.00,1997.00
2428.00,1123.00,-1398.00
3099.00,1572.00,-292.00
5110.00,1138.00,2764.00
2832.00,-980.00,1292.00
3438.00,-371.00,-646.00
3326.00,-987.00,-764.00
3880.00,3927.00,-985.00
-4860.00,6414.00,-1127.00
2286.00,4166.00,-3461.00
1480.00,3305.00,175.00
1665.00,452.00,3745.00
5284.00,1771.00,685.00
5243.00,1489.00,2811.00
-520.00,-534.00,2334.00
3132.00,-14.00,-1710.00
3047.00,-2266.00,-524.00
2974.00,-2941.00,-1776.00
2085.00,-1799.00,-1208.00
1531.00,3096.00,802.00
-1718.00,-98.00,188.00
536.00,2817.00,550.00
-3865.00,-687.00,144.00
-1002.00,-1362.00,153.00
-4104.00,-338.00,195.00
-332.00,-1524.00,349.00
1724.00,1773.00,159.00
625.00,-1021.00,547.00
-2309.00,-930.00,398.00
-3441.00,-697.00,202.00
-3652.00,2183.00,357.00
-5531.00,1196.00,385.00
-1839.00,1287.00,281.00
3208.00,-508.00,454.00
371.00,772.00,766.00
-4846.00,218.00,22.00
1021.00,1924.00,431.00
-1767.00,3343.00,153.00
-4557.00,1170.00,328.00
719.00,2754.00,410.00
-1479.00,980.00,341.00
699.00,1183.00,131.00
439.00,2501.00,674.00
2363.00,1499.00,236.00
650.00,2993.00,803.00
-3370.00,1963.00,137.00
-2572.00,1772.00,302.00
-3193.00,2159.00,125.00
632.00,33.00,704.00
-913.00,-923.00,292.00
-1700.00,598.00,544.00
-999.00,789.00,505.00
-2123.00,-566.00,617.00
-447.00,2430.00,147.00
2341.00,3193.00,882.00
-6117.00,638.00,284.00
1015.00,1454.00,437.00
1591.00,2482.00,642.00
473.00,2811.00,910.00
-5118.00,441.00,147.00
-1061.00,2843.00,785.00
-5854.00,596.00,250.00
2831.00,1310.00,221.00
2092.00,124.00,329.00
-1066.00,-1666.00,641.00
2800.00,760.00,164.00
-1086.00,2979.00,198.00
-1563.00,2971.00,494.00
-929.00,2485.00,437.00
-1963.00,3264.00,638.00
-1478.00,3240.00,716.00
1626.00,-347.00,352.00
-760.00,-1370.00,254.00
-512.00,-10.00,518.00
-5279.00,1340.00,441.00
-2180.00,2978.00,418.00
889.00,-264.00,652.00
-4110.00,1188.00,205.00
2644.00,1995.00,143.00
2764.00,290.00,264.00
892.00,118.00,971.00
-557.00,2673.00,192.00
1045.00,2075.00,393.00
2710.00,1094.00,178.00
2113.00,948.00,527.00
423.00,769.00,439.00
-38.00,1277.00,305.00
1162.00,-567.00,275.00
-4562.00,938.00,402.00
840.00,-855.00,192.00
-1719.00,-700.00,678.00
-2455.00,1320.00,277.00
-1705.00,1207.00,304.00
-2395.00,2124.00,249.00
-2218.00,1047.00,199.00
-3806.00,-427.00,279.00
-5580.00,1342.00,360.00
-5417.00,260.00,180.00
-1760.00,-530.00,499.00
1338.00,82.00,697.00
-2670.00,-1410.00,707.00
-4960.00,1182.00,428.00
-1872.00,613.00,331.00
-2945.00,658.00,375.00
-2408.00,1417.00,228.00
-1462.00,2836.00,750.00
2185.00,1577.00,311.00
1651.00,-199.00,269.00
2222.00,3190.00,832.00
-409.00,-1559.00,843.00
118.00,3202.00,589.00
-1449.00,3207.00,679.00
-3684.00,-982.00,-194.00
-4553.00,-167.00,467.00
-3706.00,-652.00,159.00
-3926.00,362.00,353.00
406.00,-31.00,411.00
-1493.00,-1903.00,594.00
-860.00,1204.00,316.00
385.00,1214.00,252.00
3215.00,793.00,130.00
-792.00,-1713.00,812.00
-3198.00,2319.00,337.00
-587.00,157.00,74.00
-1448.00,1820.00,515.00
1618.00,1021.00,151.00
-960.00,-1499.00,501.00
1.00,-1445.00,924.00
1205.00,2204.00,484.00
-3512.00,26.00,170.00
-2875.00,2562.00,299.00
1522.00,-272.00,307.00
-6048.00,1227.00,419.00
-2731.00,315.00,546.00
-2026.00,734.00,333.00
-1340.00,1278.00,137.00
-2023.00,-1381.00,487.00
-2611.00,-1041.00,357.00
-2628.00,-1165.00,432.00
-878.00,1164.00,471.00
-975.00,-1301.00,155.00
331.00,-1378.00,435.00
-706.00,-1520.00,828.00
-5123.00,353.00,92.00
6176.00,-1844.00,866.00
4176.00,-783.00,1264.00
4428.00,424.00,3345.00
6851.00,2160.00,1167.00
1106.00,1562.00,-551.00
2275.00,-230.00,3029.00
3509.00,591.00,-1847.00
3263.00,1360.00,-614.00
2482.00,2280.00,-361.00
1667.00,128.00,1514.00
1065.00,947.00,-3691.00
2311.00,35.00,-274.00
2455.00,955.00,1952.00
1715.00,196.00,5719.00
-1350.00,-1642.00,8859.00
6177.00,-2698.00,1856.00
2204.00,438.00,-559.00
1099.00,2661.00,235.00
4314.00,546.00,3169.00
4293.00,2119.00,838.00
2572.00,329.00,280.00
2119.00,-205.00,63.00
2776.00,736.00,-1184.00
2279.00,2787.00,1682.00
3529.00,2570.00,1628.00
2822.00,2439.00,1073.00
3557.00,552.00,1615.00
3019.00,236.00,796.00
2119.00,371.00,608.00
4242.00,2791.00,367.00
2766.00,2139.00,12.00
1909.00,2319.00,-1252.00
1904.00,2663.00,-180.00
3173.00,1884.00,266.00
2834.00,-105.00,-26.00
1894.00,2229.00,12.00
5061.00,549.00,-725.00
4482.00,597.00,-1113.00
4403.00,-992.00,1991.00
2980.00,-1169.00,2331.00
2712.00,264.00,3780.00
4314.00,546.00,3169.00
6177.00,346.00,2058.00
4792.00,306.00,1398.00
4267.00,599.00,1972.00
4337.00,2028.00,1378.00
4230.00,1200.00,1200.00
4326.00,1740.00,2003.00
3711.00,2824.00,-1490.00
2842.00,1188.00,-3029.00
3382.00,963.00,-2278.00
3636.00,1350.00,-578.00
4512.00,-436.00,3288.00
6173.00,953.00,427.00
6522.00,1601.00,27.00
6212.00,1195.00,995.00
7162.00,229.00,170.00
4398.00,614.00,-22.00
6009.00,-291.00,2577.00
5148.00,1028.00,2668.00
5670.00,170.00,1995.00
2620.00,-79.00,3129.00
3085.00,479.00,3913.00
2631.00,5150.00,-62.00
1478.00,-2027.00,16.00
-1449.00,1400.00,1028.00
1788.00,1508.00,2041.00
2607.00,-2026.00,2348.00
3515.00,2942.00,2514.00
4862.00,3776.00,1679.00
5825.00,201.00,2864.00
4228.00,2506.00,3332.00
4832.00,1898.00,-45.00
1852.00,-652.00,2472.00
4152.00,-995.00,1692.00
4437.00,-2243.00,1407.00
1674.00,2863.00,3439.00
4838.00,2307.00,3486.00
8817.00,2089.00,1741.00
703.00,217.00,2827.00
3647.00,1172.00,-1051.00
1119.00,3168.00,4058.00
-177.00,-974.00,1331.00
-894.00,-1282.00,1764.00
4581.00,775.00,1100.00
-2746.00,-4102.00,244.00
-3635.00,-1583.00,673.00
-4329.00,-536.00,-829.00
1035.00,127.00,-125.00
-44.00,448.00,-279.00
955.00,-2431.00,969.00
835.00,-2788.00,1754.00
-1634.00,-1271.00,3066.00
1103.00,1014.00,1732.00
-2711.00,48.00,2118.00
-1711.00,-505.00,1780.00
-1227.00,291.00,790.00
3306.00,956.00,447.00
2857.00,-2497.00,3384.00
2613.00,-2212.00,3040.00
2743.00,-1761.00,1644.00
-128.00,-1461.00,1357.00
-417.00,-830.00,1434.00
-1081.00,-216.00,829.00
-1409.00,1836.00,-424.00
-2198.00,826.00,-346.00
-797.00,559.00,67.00
-828.00,579.00,-624.00
-202.00,1741.00,61.00
-1698.00,1557.00,-771.00
-376.00,-440.00,718.00
177.00,-992.00,2002.00
-1841.00,-1765.00,1216.00
-276.00,-1464.00,1829.00
235.00,-179.00,1469.00
789.00,233.00,1158.00
458.00,-1703.00,1367.00
-3203.00,-1390.00,1509.00
212.00,575.00,278.00
255.00,554.00,1056.00
507.00,-1121.00,1774.00
3199.00,-1234.00,561.00
2710.00,-874.00,1379.00
3415.00,-602.00,1378.00
3783.00,-1284.00,710.00
2845.00,-438.00,1214.00
-3665.00,-961.00,502.00
1675.00,164.00,1309.00
1538.00,-1383.00,1384.00
-381.00,-1262.00,-27.00
-1528.00,-418.00,2002.00
2472.00,1150.00,1098.00
49.00,-2389.00,-536.00
-970.00,-1213.00,1860.00
1107.00,-1590.00,1354.00
196.00,-1341.00,2942.00
-251.00,-2002.00,2629.00
77.00,-1288.00,2106.00
-2195.00,-1362.00,1767.00
-241.00,-1051.00,1270.00
-1414.00,-1444.00,1972.00
-799.00,-922.00,2892.00
-1266.00,52.00,1321.00
-783.00,-802.00,719.00
-949.00,-3329.00,1971.00
-1664.00,-533.00,1841.00
-2012.00,-1397.00,1731.00
-1158.00,-1012.00,2071.00
366.00,-5203.00,34.00
136.00,-2625.00,1132.00
-1410.00,-2217.00,1647.00
-2869.00,-2147.00,1091.00
2365.00,168.00,3648.00
977.00,719.00,1633.00
1344.00,-851.00,1295.00
-281.00,-1013.00,1277.00
421.00,-1397.00,876.00
1075.00,-577.00,1425.00
725.00,-689.00,1392.00
-1809.00,-407.00,433.00
-273.00,-1242.00,1352.00
-2836.00,1.00,1860.00
-1306.00,-139.00,1555.00
-623.00,-875.00,1464.00
-1382.00,-47.00,1208.00
-367.00,-683.00,596.00
1018.00,-2090.00,423.00
290.00,-1878.00,1874.00
3725.00,-1400.00,507.00
1545.00,342.00,1748.00
93.00,-1393.00,1773.00
-1201.00,-574.00,1894.00
-1506.00,-360.00,1925.00
-958.00,-1432.00,3741.00
-978.00,-1840.00,4097.00
1692.00,-1366.00,1669.00
3295.00,-2206.00,1063.00
-970.00,-885.00,1365.00
-348.00,-1073.00,1609.00
-50.00,-1873.00,468.00
1415.00,-186.00,1798.00
-3123.00,-1978.00,1375.00
-1044.00,-1627.00,754.00
489.00,-1062.00,1348.00
31.00,-1056.00,1359.00
85.00,-1160.00,1543.00
-237.00,-306.00,949.00
-462.00,-1180.00,693.00
508.00,-748.00,860.00
417.00,-37.00,914.00
-1363.00,-192.00,1726.00
631.00,-1362.00,2388.00
-1512.00,-3448.00,644.00
-524.00,-2770.00,643.00
-1627.00,-1484.00,1464.00
2509.00,73.00,3579.00
2812.00,-1287.00,3106.00
753.00,-194.00,1903.00
2362.00,-785.00,1499.00
1087.00,20.00,2514.00
1340.00,631.00,2200.00
-236.00,1562.00,125.00
-368.00,1707.00,-209.00
-1576.00,493.00,-173.00
22087.00,1150.00,1098.00
-660.00,-262.00,1760.00
-757.00,-1102.00,2072.00
-665.00,-1697.00,2309.00
-2211.00,792.00,2547.00
-1764.00,-200.00,1918.00
-1181.00,-1110.00,2117.00
-565.00,-533.00,1009.00
-1296.00,80.00,1402.00
1377.00,-918.00,1301.00
129.00,68.00,911.00
-2769.00,-106.00,1743.00
-2743.00,-670.00,2187.00
-1663.00,-543.00,1819.00
-783.00,-284.00,1286.00
-1305.00,-322.00,1945.00
-1071.00,-515.00,1174.00
277.00,-765.00,1085.00
-1150.00,-1337.00,1420.00
-1001.00,-874.00,1460.00
746.00,150.00,1538.00
920.00,102.00,1948.00
-354.00,587.00,459.00
-1043.00,569.00,402.00
-1611.00,1245.00,1555.00
1243.00,-1654.00,961.00
332.00,253.00,452.00
1905.00,-1378.00,533.00
3871.00,1263.00,1115.00
-1403.00,-1929.00,733.00
2966.00,-1646.00,567.00
-1131.00,159.00,835.00
-1790.00,-2721.00,1126.00
-1371.00,-439.00,765.00
1642.00,-23.00,1970.00
1908.00,-543.00,1680.00
-2214.00,-1570.00,518.00
1973.00,-897.00,511.00
-36.00,-2460.00,574.00
-382.00,5.00,2089.00
1366.00,329.00,874.00
-2144.00,-2830.00,1392.00
-546.00,-3196.00,605.00
-1401.00,79.00,232.00
-1305.00,-2525.00,2519.00
-2117.00,-2012.00,550.00
-264.00,-2487.00,2881.00
-90.00,-838.00,1862.00
-1377.00,-2303.00,2534.00
194.00,-2971.00,1684.00
207.00,-2311.00,1676.00
-1464.00,-2310.00,2534.00
-77.00,-1693.00,1748.00
-3047.00,-1699.00,1172.00
1688.00,839.00,396.00
766.00,-102.00,1448.00
1838.00,-3400.00,-311.00
1621.00,326.00,1590.00
-2364.00,-2579.00,1319.00
435.00,-2623.00,104.00
1181.00,-1292.00,2109.00
579.00,893.00,1011.00
-3454.00,-2746.00,1247.00
-1328.00,306.00,1957.00
-3480.00,-460.00,437.00
-2973.00,288.00,26.00
-2993.00,-19.00,205.00
-3421.00,-465.00,405.00
2820.00,1289.00,614.00
3518.00,-1333.00,528.00
1328.00,-60.00,775.00
-76.00,614.00,144.00
1114.00,1082.00,489.00
1208.00,501.00,1661.00
-1828.00,-2797.00,1752.00
1756.00,785.00,1388.00
-131.00,614.00,970.00
3390.00,-1698.00,1183.00
3655.00,-2589.00,1754.00
3294.00,-2388.00,1790.00
2653.00,-814.00,904.00
1148.00,-1710.00,1934.00
2532.00,660.00,550.00
2725.00,-352.00,6.00
3162.00,-306.00,59.00
453.00,-1981.00,2067.00
966.00,-2134.00,2052.00
3045.00,-1158.00,1528.00
-2727.00,-1151.00,1205.00
-3887.00,-215.00,1379.00
3445.00,-798.00,623.00
-2810.00,-425.00,1155.00
3742.00,-794.00,555.00
-1226.00,-1919.00,123.00
1746.00,-201.00,800.00
-2052.00,-1771.00,631.00
1856.00,-1459.00,456.00
1977.00,-1049.00,510.00
-615.00,-3404.00,305.00
181.00,-1257.00,891.00
411.00,-3447.00,220.00
254.00,-1366.00,718.00
652.00,-2085.00,1174.00
478.00,-1964.00,1086.00
1536.00,749.00,801.00
-85.00,579.00,204.00
-559.00,-1679.00,606.00
2800.00,334.00,1102.00
-2768.00,-765.00,1581.00
717.00,-558.00,932.00
-1445.00,-767.00,1783.00
2137.00,691.00,1070.00
-1023.00,-718.00,1207.00
-399.00,-1993.00,1542.00
-410.00,567.00,908.00
-1652.00,-2426.00,1456.00
-1564.00,-2211.00,2084.00
186.00,-756.00,2109.00
-1537.00,-2626.00,1442.00
1307.00,-782.00,1787.00
-3675.00,-2675.00,843.00
2639.00,270.00,1228.00
1737.00,1015.00,1208.00
1266.00,-132.00,1796.00
-3187.00,-2149.00,1695.00
-3007.00,-1392.00,1634.00
3640.00,654.00,1406.00
-2218.00,-2191.00,1742.00
1767.00,-289.00,1640.00
-1479.00,-946.00,1348.00
-331.00,-881.00,1280.00
108.00,142.00,-765.00
-578.00,-351.00,1342.00
717.00,-953.00,-1146.00
3078.00,-2124.00,1344.00
2327.00,-2545.00,507.00
1859.00,-3191.00,559.00
1873.00,-3432.00,381.00
1587.00,-3835.00,552.00
3093.00,-3660.00,839.00
2779.00,-1595.00,600.00
2218.00,-2228.00,1028.00
1653.00,-2353.00,1099.00
1370.00,-2602.00,619.00
1369.00,-2568.00,723.00
1675.00,-2994.00,801.00
-125.00,-3404.00,1686.00
1169.00,-2955.00,1249.00
1627.00,161.00,1837.00
2138.00,-1277.00,2007.00
1369.00,2911.00,732.00
-1394.00,-725.00,409.00
-4470.00,78.00,268.00
-1643.00,238.00,285.00
-384.00,116.00,648.00
-1590.00,-435.00,147.00
-3646.00,-1268.00,17.00
-70.00,-1628.00,33.00
164.00,-639.00,561.00
-1229.00,-996.00,-100.00
-1830.00,2232.00,824.00
-843.00,1145.00,326.00
-2064.00,1924.00,125.00
-2126.00,-501.00,630.00
-2529.00,-300.00,546.00
-1543.00,1129.00,403.00
-373.00,647.00,618.00
890.00,876.00,128.00
-2425.00,1128.00,197.00
1537.00,930.00,184.00
-2411.00,1100.00,159.00
-2625.00,834.00,287.00
-2308.00,875.00,251.00
-5471.00,391.00,54.00
2760.00,1534.00,209.00
-2375.00,2153.00,753.00
-2341.00,2677.00,715.00
-1795.00,3123.00,813.00
-1758.00,-1998.00,1006.00
-3813.00,-594.00,126.00
-2122.00,3058.00,376.00
-288.00,429.00,628.00
-1596.00,19.00,862.00
-119.00,357.00,466.00
983.00,1244.00,361.00
1004.00,-587.00,367.00
-416.00,46.00,633.00
-5802.00,449.00,205.00
3105.00,1771.00,206.00
3004.00,1097.00,125.00
-5337.00,384.00,161.00
3215.00,301.00,424.00
2911.00,96.00,128.00
3141.00,132.00,417.00
2799.00,941.00,402.00
-5781.00,1353.00,393.00
1169.00,887.00,207.00
-638.00,116.00,963.00
-1338.00,744.00,643.00
-6334.00,1017.00,474.00
-1041.00,1086.00,435.00
253.00,48.00,484.00
135.00,-817.00,290.00
305.00,778.00,241.00
708.00,-213.00,559.00
2542.00,250.00,281.00
-3831.00,-679.00,156.00
1827.00,955.00,241.00
964.00,868.00,179.00
-522.00,1104.00,293.00
-512.00,1672.00,637.00
-152.00,3232.00,803.00
-204.00,2644.00,660.00
605.00,2604.00,540.00
1111.00,2621.00,417.00
-3297.00,1960.00,326.00
-108.00,3157.00,770.00
-428.00,1778.00,394.00
157.00,3202.00,364.00
-2769.00,2467.00,342.00
-436.00,2232.00,279.00
-85.00,3090.00,270.00
-622.00,2462.00,331.00
-1060.00,2664.00,372.00
-1120.00,2698.00,354.00
-1679.00,3220.00,733.00
-2412.00,2783.00,305.00
-3021.00,2162.00,352.00
-2143.00,3179.00,247.00
2874.00,-55.00,565.00
-2753.00,2170.00,310.00
1325.00,3225.00,865.00
787.00,2472.00,279.00
2512.00,1545.00,176.00
611.00,-831.00,669.00
-1368.00,-1314.00,540.00
-2463.00,-1443.00,1155.00
386.00,-1438.00,821.00
163.00,-1118.00,849.00
3125.00,-447.00,373.00
3435.00,-376.00,317.00
2985.00,-167.00,407.00
488.00,3158.00,790.00
-6300.00,800.00,250.00
-610.00,932.00,629.00
-609.00,1774.00,542.00
628.00,-149.00,173.00
532.00,379.00,323.00
1019.00,3272.00,782.00
-90.00,148.00,298.00
217.00,2438.00,362.00
143.00,-180.00,262.00
2531.00,523.00,194.00
-618.00,726.00,-2.00
1485.00,-439.00,241.00
-165.00,1151.00,125.00
2692.00,820.00,220.00
1952.00,3244.00,852.00
661.00,2436.00,974.00
-255.00,3224.00,851.00
422.00,410.00,826.00
-623.00,1947.00,439.00
-615.00,2559.00,579.00
-3955.00,863.00,225.00
-4355.00,499.00,232.00
-2463.00,1423.00,212.00
1486.00,2986.00,837.00
866.00,2570.00,397.00
-759.00,1176.00,276.00
-1858.00,1929.00,438.00
-1586.00,1963.00,209.00
-2255.00,3065.00,386.00
-2111.00,1090.00,187.00
-2824.00,2454.00,401.00
600.00,-1081.00,925.00
-1176.00,729.00,361.00
-2414.00,-1317.00,1000.00
-678.00,3195.00,798.00
1321.00,2516.00,591.00
-211.00,1271.00,212.00
-255.00,2659.00,132.00
1543.00,2132.00,585.00
1041.00,761.00,280.00
1255.00,1992.00,520.00
1007.00,930.00,222.00
-1517.00,1288.00,129.00
1268.00,1173.00,139.00
-5008.00,327.00,58.00
-4075.00,-185.00,177.00
1178.00,1402.00,318.00
-853.00,1182.00,564.00
-6149.00,650.00,190.00
-12.00,2694.00,399.00
-469.00,2286.00,504.00
-642.00,1621.00,639.00
-425.00,2457.00,144.00
-4936.00,329.00,111.00
-2648.00,-354.00,588.00
-2531.00,-305.00,552.00
-2155.00,-450.00,563.00
1954.00,41.00,471.00
2831.00,829.00,197.00
1385.00,-436.00,131.00
-5702.00,474.00,287.00
3182.00,666.00,134.00
2847.00,1428.00,349.00
-1830.00,-1458.00,449.00
2757.00,2206.00,165.00
1270.00,2061.00,677.00
-3780.00,1854.00,247.00
1065.00,1187.00,169.00
1095.00,583.00,140.00
1525.00,976.00,129.00
1785.00,1108.00,155.00
2612.00,987.00,136.00
1872.00,903.00,488.00
1744.00,1916.00,620.00
1552.00,2488.00,701.00
-1094.00,3190.00,804.00
-949.00,3130.00,760.00
-1079.00,2791.00,600.00
503.00,2775.00,651.00
147.00,-51.00,650.00
994.00,-190.00,628.00
1731.00,125.00,647.00
2683.00,1162.00,366.00
2810.00,1470.00,203.00
1253.00,2719.00,430.00
2235.00,1080.00,502.00
1454.00,678.00,612.00
122.00,21.00,316.00
-1107.00,112.00,334.00
-266.00,-147.00,623.00
9.00,-1418.00,363.00
548.00,-857.00,220.00
171.00,-1159.00,-85.00
-150.00,-699.00,126.00
-440.00,1837.00,284.00
1507.00,2963.00,451.00
-1127.00,91.00,385.00
-329.00,23.00,401.00
94.00,336.00,394.00
370.00,-285.00,226.00
1683.00,-445.00,225.00
420.00,503.00,214.00
-1009.00,1053.00,625.00
-849.00,1150.00,229.00
14.00,370.00,375.00
1749.00,1065.00,153.00
-478.00,71.00,361.00
